POLICY_ID;POLICY_IS_RENEWED;POLICY_IS_RENEWED_PROBABILITY
79669;1;0.561631
79676;1;0.711836
79680;0;0.387259
79685;0;0.434194
79692;1;0.621448
79693;0;0.168392
79696;1;0.574527
79702;0;0.286718
79704;1;0.680676
79709;0;0.172313
79717;0;0.295967
79724;1;0.644805
79725;0;0.208193
79733;1;0.755851
79734;0;0.283544
79737;1;0.645311
79741;1;0.63042
79746;0;0.391189
79747;1;0.651931
79755;1;0.719976
79759;1;0.687152
79773;0;0.326014
79774;1;0.66458
79778;0;0.311204
79783;1;0.521156
79784;1;0.651257
79801;1;0.512545
79802;1;0.505853
79805;0;0.385678
79814;1;0.671228
79815;1;0.668089
79822;0;0.172136
79828;1;0.588042
79829;1;0.674505
79835;1;0.733692
79838;1;0.720785
79844;1;0.775222
79845;0;0.478037
79846;1;0.642732
79854;1;0.603706
79856;1;0.615107
79876;1;0.739343
79879;0;0.493277
79881;1;0.698665
79893;0;0.39534
79897;1;0.547459
79906;1;0.696343
79911;1;0.625538
79913;1;0.680676
79926;1;0.628568
79932;1;0.749251
79938;1;0.695295
79945;1;0.601499
79946;1;0.554137
79952;0;0.454545
79959;1;0.612941
79960;1;0.755851
79965;0;0.462078
79967;0;0.361392
79970;1;0.736892
79977;1;0.621498
79986;0;0.355297
79990;0;0.452963
79992;1;0.686896
79998;1;0.692423
79999;1;0.558615
80003;0;0.462572
80006;1;0.665066
80029;1;0.555537
80034;1;0.652738
80044;1;0.654778
80045;1;0.576114
80048;0;0.41406
80049;1;0.648238
80053;0;0.324857
80054;1;0.709594
80062;1;0.593652
80066;1;0.587566
80067;0;0.270421
80073;1;0.754645
80079;1;0.666663
80084;1;0.62047
80086;1;0.744022
80088;1;0.603899
80091;1;0.681404
80095;0;0.425467
80098;1;0.660336
80103;1;0.600951
80106;0;0.485757
80110;1;0.533103
80117;1;0.664492
80123;1;0.657385
80139;1;0.675083
80140;1;0.672646
80142;1;0.658524
80150;0;0.488897
80153;0;0.21771
80155;1;0.771957
80159;0;0.301199
80165;1;0.734141
80190;1;0.652657
80191;1;0.756434
80196;1;0.772921
80211;1;0.624335
80217;1;0.753295
80220;1;0.526067
80223;1;0.693467
80230;0;0.41881
80231;1;0.629925
80232;1;0.724404
80240;1;0.688716
80250;1;0.681987
80258;1;0.703274
80259;0;0.302256
80262;1;0.589873
80265;1;0.545794
80268;1;0.761724
80269;1;0.664948
80275;0;0.462729
80284;1;0.707108
80289;0;0.305324
80291;1;0.749157
80296;1;0.683248
80301;1;0.766342
80303;1;0.688142
80306;0;0.213288
80310;1;0.742797
80311;1;0.651318
80335;1;0.632758
80339;0;0.286236
80342;0;0.311125
80353;1;0.621446
80355;1;0.558212
80359;0;0.386895
80364;1;0.592474
80368;1;0.761244
80369;0;0.347397
80375;1;0.559479
80376;1;0.768395
80379;0;0.172262
80385;1;0.747871
80392;1;0.573682
80400;1;0.680676
80403;0;0.417856
80406;1;0.604958
80408;0;0.379146
80411;1;0.630331
80412;1;0.762905
80413;0;0.325134
80416;1;0.611702
80418;1;0.738675
80421;1;0.558215
80427;1;0.553639
80436;1;0.593102
80452;1;0.516402
80454;1;0.712379
80455;1;0.653207
80457;0;0.215101
80458;1;0.724113
80462;1;0.711141
80466;1;0.654396
80472;1;0.613028
80475;1;0.730289
80478;0;0.172313
80480;1;0.660699
80488;1;0.768395
80493;0;0.172313
80495;1;0.692377
80496;1;0.654968
80497;1;0.606549
80507;1;0.742797
80510;0;0.447947
80513;1;0.657687
80516;0;0.418214
80523;1;0.636838
80525;1;0.664887
80527;1;0.510627
80528;1;0.738561
80531;1;0.729432
80536;1;0.704116
80551;1;0.654755
80556;1;0.540603
80560;0;0.28086
80571;1;0.650834
80573;1;0.695492
80574;1;0.675442
80577;1;0.746104
80585;1;0.503856
80589;1;0.643273
80590;1;0.622434
80593;0;0.473866
80597;1;0.709861
80599;1;0.616052
80600;0;0.498707
80637;0;0.354581
80646;1;0.650858
80650;1;0.727066
80652;1;0.619747
80653;0;0.462123
80656;1;0.729511
80660;0;0.36148
80668;1;0.693265
80674;0;0.273844
80675;1;0.642972
80680;0;0.383195
80710;1;0.632634
80715;1;0.677293
80720;1;0.658639
80733;0;0.402979
80737;1;0.629722
80738;0;0.492081
80740;1;0.596943
80741;0;0.370987
80745;1;0.747871
80753;1;0.572658
80755;1;0.598173
80760;1;0.702029
80762;1;0.641394
80772;1;0.598156
80774;0;0.489992
80777;0;0.180914
80778;0;0.261214
80782;0;0.490797
80803;1;0.683594
80808;0;0.4429
80814;0;0.325604
80815;1;0.600721
80818;1;0.654185
80822;1;0.636865
80826;1;0.653261
80845;1;0.613633
80848;1;0.614826
80863;1;0.644376
80864;1;0.648238
80870;1;0.545495
80871;0;0.296905
80877;0;0.271502
80891;1;0.561568
80894;1;0.689515
80898;1;0.608822
80899;1;0.766934
80908;0;0.290884
80912;1;0.616343
80914;0;0.197347
80916;1;0.641394
80921;1;0.670399
80926;1;0.747871
80932;1;0.597622
80942;0;0.433393
80946;1;0.639803
80948;0;0.277525
80949;1;0.636126
80952;1;0.615308
80955;1;0.622756
80957;0;0.37601
80964;1;0.606214
80965;0;0.345309
80967;1;0.591635
80971;0;0.354886
80975;1;0.722543
80991;1;0.584441
80999;1;0.742797
81003;1;0.706423
81004;1;0.766342
81007;1;0.7555
81008;1;0.766342
81022;1;0.669846
81029;0;0.432153
81038;0;0.287009
81062;0;0.428659
81068;1;0.749126
81074;0;0.28877
81088;1;0.689416
81095;1;0.648238
81097;0;0.396795
81098;1;0.767472
81105;1;0.761087
81108;1;0.668172
81117;0;0.491293
81129;1;0.681125
81137;1;0.704436
81138;0;0.437662
81139;1;0.713708
81160;1;0.746323
81161;0;0.189421
81162;0;0.454252
81167;0;0.318046
81171;0;0.364512
81175;1;0.626381
81180;1;0.546252
81186;1;0.563227
81187;1;0.534622
81196;1;0.586432
81202;0;0.375964
81205;1;0.749922
81210;1;0.540013
81222;1;0.752414
81228;1;0.744022
81231;1;0.543995
81237;1;0.757844
81240;1;0.731517
81246;1;0.623455
81250;1;0.580474
81257;1;0.620842
81270;1;0.648351
81272;1;0.630689
81275;1;0.613356
81282;1;0.696283
81284;0;0.425467
81293;1;0.747871
81299;1;0.504457
81304;1;0.590693
81307;1;0.69553
81321;1;0.630342
81324;1;0.740543
81327;1;0.723909
81329;0;0.413116
81330;1;0.61283
81331;1;0.668458
81334;1;0.522071
81337;1;0.691669
81341;1;0.650327
81349;1;0.594344
81361;1;0.591339
81365;1;0.582995
81366;1;0.747871
81367;1;0.540433
81368;1;0.717788
81370;0;0.172313
81371;1;0.763815
81372;1;0.626539
81373;1;0.747851
81376;1;0.706263
81378;0;0.233915
81379;1;0.651562
81386;1;0.60619
81389;1;0.706263
81394;1;0.751296
81395;0;0.172313
81397;1;0.695295
81410;1;0.673966
81414;1;0.657385
81415;1;0.563558
81420;1;0.768277
81423;1;0.592653
81424;1;0.667884
81426;1;0.712909
81432;1;0.729557
81433;0;0.370142
81438;1;0.636743
81439;1;0.525214
81444;0;0.247868
81447;0;0.494986
81451;1;0.537139
81463;1;0.632634
81465;1;0.648918
81466;0;0.392159
81475;1;0.592728
81489;0;0.390549
81497;0;0.347991
81506;1;0.689975
81509;1;0.634685
81519;0;0.245427
81521;1;0.612195
81532;0;0.258772
81535;1;0.633003
81539;1;0.74079
81543;1;0.692208
81546;1;0.655383
81547;1;0.760828
81548;1;0.622925
81552;0;0.264151
81579;1;0.678722
81590;1;0.560289
81603;0;0.436405
81607;0;0.438402
81609;1;0.6427
81612;1;0.706698
81626;1;0.621928
81629;1;0.704922
81649;1;0.651823
81655;1;0.592653
81666;1;0.745688
81677;0;0.376833
81678;0;0.496077
81683;1;0.614905
81684;0;0.4006
81690;1;0.744022
81699;0;0.321233
81702;0;0.455408
81708;0;0.337413
81710;1;0.689661
81711;1;0.723292
81719;1;0.667126
81720;0;0.358699
81722;0;0.28893
81732;0;0.498262
81733;0;0.377259
81742;1;0.583046
81744;1;0.57616
81750;1;0.531032
81751;1;0.738354
81757;0;0.485295
81761;1;0.595641
81764;0;0.482238
81776;0;0.460841
81790;1;0.713316
81793;1;0.604689
81797;1;0.684238
81802;1;0.698925
81813;1;0.630546
81819;1;0.629925
81823;0;0.407234
81826;1;0.622274
81833;0;0.251684
81839;1;0.700875
81842;1;0.645452
81857;1;0.650832
81866;1;0.648238
81868;1;0.742797
81878;1;0.655131
81883;1;0.569893
81890;1;0.716546
81891;1;0.747871
81897;1;0.594338
81902;0;0.303314
81903;0;0.175603
81919;0;0.322926
81926;0;0.459868
81937;1;0.66617
81938;0;0.397934
81941;1;0.528099
81942;1;0.552551
81944;1;0.695294
81945;0;0.354309
81946;1;0.614319
81947;1;0.612607
81952;1;0.634929
81956;0;0.29312
81961;1;0.615727
81963;0;0.370186
81966;0;0.396123
81967;1;0.741828
81970;1;0.708079
81973;1;0.612442
81975;1;0.749251
81980;1;0.755697
81982;1;0.531406
81989;1;0.722511
81993;1;0.656209
81995;1;0.748995
82000;0;0.323527
82004;1;0.613633
82009;1;0.635631
82016;1;0.744022
82021;1;0.6083
82022;1;0.691683
82030;0;0.174907
82034;1;0.67614
82044;0;0.425467
82046;1;0.575843
82048;1;0.585918
82054;1;0.5563
82057;1;0.716502
82072;1;0.511304
82073;0;0.232231
82081;1;0.659904
82087;1;0.59322
82097;1;0.663927
82100;1;0.709623
82102;1;0.647767
82105;1;0.718683
82112;1;0.619661
82118;0;0.3673
82125;1;0.680676
82129;1;0.639803
82137;1;0.764806
82139;1;0.716012
82142;1;0.659553
82143;0;0.429915
82145;1;0.654778
82148;1;0.714267
82150;0;0.315535
82152;1;0.602822
82154;1;0.724029
82158;1;0.639295
82163;1;0.658824
82167;0;0.405773
82172;1;0.543181
82181;1;0.630908
82183;1;0.647297
82184;1;0.65562
82186;1;0.641953
82187;1;0.658824
82189;1;0.690054
82191;1;0.637833
82196;0;0.496453
82203;1;0.695295
82207;1;0.612931
82214;0;0.218897
82217;1;0.759546
82220;0;0.375474
82222;1;0.653778
82232;0;0.467992
82233;1;0.644356
82236;1;0.725331
82238;1;0.656598
82260;1;0.622843
82262;1;0.747206
82265;1;0.698665
82273;1;0.714093
82275;1;0.512109
82278;1;0.738361
82287;1;0.695756
82288;1;0.596222
82292;1;0.669736
82294;0;0.17237
82297;1;0.639803
82299;0;0.239725
82302;1;0.678341
82315;1;0.713724
82322;0;0.381874
82325;0;0.435294
82331;1;0.534334
82332;0;0.356326
82335;1;0.653778
82338;0;0.17237
82341;0;0.496711
82346;1;0.63068
82348;1;0.690363
82354;0;0.405998
82358;1;0.573545
82371;1;0.698665
82383;1;0.701098
82389;0;0.290042
82390;1;0.682817
82395;1;0.678578
82400;1;0.764806
82405;1;0.75406
82406;1;0.692941
82407;0;0.187154
82410;1;0.612195
82412;1;0.589275
82413;1;0.544432
82415;1;0.67828
82419;1;0.736989
82425;1;0.69933
82427;1;0.701106
82428;0;0.399786
82438;1;0.670089
82454;0;0.461836
82458;0;0.350094
82464;0;0.261129
82465;1;0.542286
82468;1;0.639127
82470;1;0.749126
82472;1;0.648238
82474;0;0.401404
82477;1;0.695295
82485;0;0.197777
82488;1;0.667155
82491;1;0.700692
82496;1;0.623035
82500;0;0.272413
82506;1;0.613257
82507;1;0.59472
82508;1;0.72037
82512;1;0.543843
82513;0;0.387144
82515;0;0.219931
82519;0;0.328387
82520;0;0.422987
82526;1;0.663256
82527;1;0.714993
82529;0;0.346006
82531;1;0.666713
82547;1;0.623362
82552;0;0.405955
82554;0;0.402468
82556;1;0.598489
82561;1;0.606214
82564;1;0.751165
82569;1;0.595993
82572;0;0.351247
82574;1;0.653377
82575;1;0.755424
82576;1;0.644107
82577;1;0.749126
82579;1;0.747625
82592;1;0.764806
82599;1;0.768395
82603;0;0.456728
82615;1;0.683891
82616;1;0.69005
82619;1;0.613337
82631;1;0.554027
82637;1;0.711584
82641;1;0.625585
82650;0;0.389615
82654;0;0.441037
82655;0;0.370186
82662;1;0.642466
82665;0;0.222427
82671;1;0.655597
82675;1;0.692377
82677;0;0.410664
82682;1;0.692377
82687;1;0.633228
82698;1;0.633725
82705;1;0.642646
82706;1;0.594496
82711;1;0.768395
82713;1;0.743707
82716;1;0.683934
82719;0;0.431186
82728;1;0.743949
82730;1;0.690363
82736;1;0.647938
82737;1;0.747871
82746;1;0.512646
82749;1;0.666566
82755;1;0.619375
82757;1;0.675175
82761;1;0.619744
82767;1;0.671832
82768;1;0.635964
82772;1;0.603533
82781;1;0.599396
82787;0;0.347494
82788;1;0.601085
82792;1;0.709832
82804;1;0.574824
82811;1;0.601545
82819;1;0.63021
82821;1;0.528093
82829;0;0.187154
82842;1;0.559119
82848;1;0.657127
82853;0;0.396017
82860;1;0.685505
82863;1;0.62912
82868;1;0.697412
82870;0;0.461409
82890;1;0.661358
82894;1;0.576405
82899;1;0.565495
82902;1;0.660637
82905;1;0.739619
82915;0;0.168197
82921;1;0.747871
82934;1;0.647336
82937;1;0.613799
82971;0;0.19146
82973;1;0.71295
82974;1;0.715422
82985;1;0.706217
82989;1;0.681615
82996;1;0.742797
83000;1;0.698341
83003;1;0.547854
83011;1;0.568501
83013;1;0.679321
83030;0;0.425813
83031;1;0.654157
83038;1;0.656059
83043;1;0.546393
83044;0;0.475314
83047;1;0.755851
83076;1;0.63516
83080;1;0.673961
83082;0;0.354911
83090;1;0.578064
83093;1;0.66486
83096;1;0.607507
83097;1;0.645603
83104;1;0.620229
83105;1;0.610628
83113;1;0.675083
83123;1;0.622177
83127;1;0.513709
83129;1;0.665536
83131;1;0.554505
83136;1;0.706941
83153;0;0.366145
83166;1;0.71604
83167;1;0.598061
83169;1;0.602389
83171;1;0.685505
83175;1;0.611298
83179;1;0.674914
83181;1;0.597738
83184;1;0.657015
83189;1;0.695295
83204;1;0.691094
83205;1;0.555781
83209;1;0.514932
83214;0;0.230005
83220;1;0.592405
83223;1;0.670924
83226;1;0.641953
83229;0;0.410058
83238;1;0.634929
83239;1;0.632702
83244;1;0.637185
83245;1;0.670082
83257;0;0.370469
83260;0;0.441881
83269;1;0.658141
83273;1;0.61522
83283;1;0.537284
83285;1;0.518674
83288;1;0.690288
83293;1;0.535384
83303;1;0.555859
83304;1;0.596347
83305;0;0.473253
83311;1;0.664492
83318;1;0.637185
83326;1;0.63743
83328;1;0.739619
83330;1;0.683808
83334;1;0.609545
83335;0;0.387916
83337;1;0.698665
83338;1;0.639765
83340;1;0.657111
83345;1;0.532264
83347;1;0.54721
83348;1;0.689403
83363;1;0.686325
83372;0;0.303993
83377;1;0.704346
83387;1;0.557347
83391;1;0.739619
83404;0;0.496607
83405;1;0.563614
83410;1;0.656138
83412;1;0.691696
83420;0;0.493923
83423;1;0.654342
83425;1;0.690495
83426;1;0.576675
83428;1;0.629869
83432;1;0.691607
83436;1;0.588963
83441;1;0.656088
83446;0;0.375134
83448;0;0.372597
83458;1;0.69886
83461;0;0.407139
83466;0;0.34483
83467;1;0.556037
83470;1;0.668986
83493;0;0.400667
83496;1;0.635599
83503;1;0.702142
83504;1;0.679321
83513;1;0.644286
83518;1;0.70712
83519;1;0.629925
83527;1;0.554414
83528;0;0.42903
83537;1;0.710435
83538;0;0.445562
83540;1;0.740775
83541;1;0.640337
83545;1;0.623432
83546;0;0.271538
83550;1;0.741426
83553;1;0.689515
83559;1;0.555617
83567;1;0.747871
83584;0;0.406288
83595;1;0.515471
83602;1;0.645547
83604;1;0.702407
83610;1;0.694261
83616;0;0.492299
83644;0;0.472045
83649;0;0.402997
83650;1;0.503196
83651;1;0.621476
83661;0;0.175972
83664;1;0.606763
83668;1;0.625056
83671;0;0.228073
83681;1;0.607155
83682;1;0.683934
83686;1;0.5721
83695;0;0.474568
83696;1;0.667904
83698;1;0.630058
83700;0;0.47048
83702;1;0.532469
83704;0;0.201905
83706;1;0.72076
83710;0;0.425467
83712;1;0.629218
83713;1;0.551748
83717;1;0.578403
83721;1;0.639586
83727;1;0.563108
83730;1;0.653233
83731;1;0.649436
83740;1;0.702408
83745;1;0.611612
83751;1;0.691668
83753;1;0.680642
83754;1;0.753013
83758;1;0.706621
83759;0;0.272095
83764;0;0.304632
83769;1;0.638084
83772;1;0.510268
83773;1;0.614911
83774;1;0.555176
83780;1;0.694928
83785;0;0.478684
83801;0;0.357717
83808;1;0.539511
83809;1;0.641953
83812;0;0.478273
83836;0;0.390884
83841;1;0.573573
83845;1;0.639295
83848;0;0.472268
83853;1;0.641953
83855;1;0.658025
83858;0;0.453719
83861;0;0.398878
83864;1;0.680335
83876;1;0.739619
83879;1;0.748293
83883;1;0.612891
83884;1;0.686086
83886;1;0.630938
83893;1;0.528707
83904;1;0.63516
83905;1;0.616767
83906;0;0.382221
83907;1;0.710413
83911;1;0.651581
83927;1;0.616966
83932;1;0.650788
83936;1;0.748592
83950;1;0.719368
83969;0;0.329934
83970;1;0.702514
83975;1;0.754032
83976;1;0.693677
83977;1;0.693677
83987;1;0.507166
83990;1;0.620864
83991;1;0.638973
83993;0;0.265649
83998;1;0.551721
84003;1;0.667155
84021;0;0.172313
84023;0;0.455011
84025;1;0.636447
84034;1;0.700692
84035;0;0.172313
84042;1;0.638544
84058;1;0.72037
84059;1;0.641953
84069;1;0.606347
84072;0;0.315705
84073;1;0.726288
84074;0;0.396008
84075;0;0.333251
84077;1;0.704346
84097;1;0.682611
84114;1;0.526143
84115;1;0.713949
84121;1;0.694766
84128;1;0.754645
84135;1;0.586106
84137;1;0.564966
84138;0;0.327236
84139;1;0.578153
84149;0;0.34761
84165;1;0.682957
84166;1;0.738561
84179;1;0.753013
84189;1;0.600721
84202;0;0.402696
84206;0;0.389093
84211;1;0.715312
84213;1;0.675442
84217;1;0.639751
84219;1;0.635652
84230;0;0.331251
84232;1;0.641953
84235;1;0.71336
84236;1;0.580068
84244;1;0.566853
84245;0;0.38215
84256;1;0.738691
84267;1;0.594892
84278;0;0.194187
84281;0;0.303646
84287;1;0.738561
84288;1;0.708337
84291;1;0.671265
84297;1;0.641919
84302;0;0.476481
84303;0;0.435943
84311;1;0.656473
84312;0;0.428703
84313;1;0.617945
84315;1;0.636865
84321;1;0.575845
84325;1;0.629993
84330;1;0.680676
84331;0;0.454972
84340;1;0.648176
84342;1;0.689289
84351;1;0.633705
84354;0;0.456717
84355;1;0.60083
84359;1;0.746641
84365;1;0.646959
84371;1;0.747524
84373;1;0.65474
84376;1;0.713779
84380;0;0.473184
84381;1;0.661918
84388;1;0.678916
84391;1;0.739619
84396;1;0.602542
84400;0;0.313964
84401;0;0.487358
84402;0;0.444891
84403;1;0.686388
84407;1;0.602087
84410;1;0.693685
84428;1;0.724113
84433;1;0.632352
84439;1;0.650652
84441;0;0.374821
84443;1;0.642591
84449;1;0.582329
84464;1;0.604359
84471;0;0.423101
84472;0;0.441527
84474;0;0.429556
84475;1;0.747871
84488;1;0.665529
84493;1;0.754032
84497;1;0.6469
84498;1;0.510634
84499;1;0.607715
84505;1;0.643868
84507;1;0.716282
84510;1;0.73195
84512;1;0.689392
84513;1;0.704346
84514;0;0.19796
84529;1;0.754645
84530;0;0.474685
84539;0;0.426935
84542;1;0.72994
84544;1;0.706582
84563;1;0.645924
84569;1;0.653083
84570;1;0.603899
84577;1;0.689515
84580;1;0.668426
84583;1;0.694608
84586;1;0.663698
84590;1;0.743098
84597;1;0.685505
84608;1;0.747871
84622;1;0.553106
84631;1;0.749251
84637;1;0.638997
84643;1;0.601306
84654;1;0.63099
84657;1;0.639178
84666;0;0.287625
84668;1;0.709749
84671;1;0.736225
84675;1;0.560032
84682;0;0.275955
84695;1;0.638521
84698;1;0.691191
84701;1;0.586106
84702;1;0.5322
84708;0;0.172313
84718;0;0.481121
84719;1;0.706941
84727;0;0.168197
84732;0;0.189421
84740;1;0.73883
84749;1;0.62965
84758;1;0.576332
84764;1;0.709471
84766;1;0.607967
84768;0;0.48632
84772;1;0.608389
84773;0;0.408895
84778;1;0.630609
84780;1;0.62105
84793;0;0.420958
84794;0;0.425382
84796;1;0.645923
84803;1;0.566673
84806;0;0.497116
84812;1;0.622769
84813;1;0.611045
84821;1;0.66629
84825;0;0.480901
84826;1;0.606183
84834;1;0.615839
84837;1;0.70199
84846;1;0.642329
84849;1;0.623171
84862;1;0.646104
84863;0;0.305549
84865;1;0.669682
84872;1;0.613823
84873;1;0.680851
84882;1;0.595902
84883;1;0.623575
84892;1;0.630001
84897;0;0.476264
84901;1;0.635318
84903;1;0.519838
84914;1;0.709626
84926;0;0.402832
84931;1;0.647938
84939;1;0.689346
84943;1;0.640724
84944;0;0.46168
84958;1;0.653812
84959;1;0.739245
84975;1;0.625689
84983;1;0.614646
84986;1;0.561994
84990;1;0.611765
84998;0;0.468768
85012;0;0.372135
85018;1;0.667901
85022;0;0.217099
85024;1;0.745596
85030;1;0.678849
85036;0;0.172313
85043;1;0.647578
85056;1;0.616913
85076;1;0.696059
85079;1;0.650303
85081;1;0.613358
85095;1;0.746641
85100;1;0.698341
85106;1;0.663948
85118;1;0.578467
85119;1;0.608551
85121;1;0.669582
85123;1;0.628152
85124;1;0.740457
85129;1;0.653479
85131;1;0.731517
85134;1;0.647476
85135;1;0.54391
85136;1;0.546177
85144;0;0.362057
85147;1;0.555871
85149;1;0.630283
85150;1;0.601804
85155;1;0.53745
85169;1;0.57325
85170;0;0.478772
85175;1;0.643861
85180;0;0.450845
85181;0;0.385304
85187;1;0.584987
85188;1;0.70199
85197;1;0.580949
85200;1;0.600376
85210;1;0.604621
85213;0;0.474829
85216;1;0.666365
85218;1;0.613177
85221;1;0.584115
85230;0;0.305693
85233;1;0.734141
85235;1;0.655388
85239;0;0.482668
85243;1;0.574679
85244;1;0.746641
85251;1;0.741828
85253;0;0.331248
85254;0;0.314629
85258;1;0.745464
85262;1;0.652738
85266;0;0.328669
85268;1;0.632548
85270;1;0.680676
85279;1;0.661281
85280;0;0.499112
85291;1;0.614464
85298;1;0.527557
85304;1;0.596659
85306;1;0.646951
85311;1;0.695644
85313;1;0.643861
85314;1;0.687581
85327;1;0.72332
85328;0;0.442346
85336;0;0.475215
85343;1;0.623211
85345;1;0.614636
85350;0;0.410143
85351;0;0.356291
85354;1;0.53247
85357;1;0.623171
85359;1;0.743098
85362;0;0.172847
85370;1;0.599783
85374;1;0.735009
85384;1;0.745711
85390;0;0.451787
85393;1;0.542523
85395;1;0.676619
85401;0;0.222862
85403;1;0.66586
85405;1;0.629018
85407;1;0.585612
85408;1;0.62306
85413;1;0.680588
85427;0;0.477987
85432;0;0.275676
85434;1;0.704346
85440;0;0.362576
85443;1;0.655597
85444;1;0.726843
85449;1;0.544347
85456;1;0.669644
85473;1;0.705035
85480;0;0.343445
85487;1;0.511846
85490;1;0.71089
85495;1;0.584042
85496;0;0.172313
85502;1;0.558317
85506;1;0.678341
85511;1;0.692697
85514;1;0.743098
85519;1;0.580077
85530;1;0.587681
85531;1;0.615425
85532;0;0.172313
85534;1;0.65373
85535;0;0.386312
85544;1;0.536086
85546;0;0.393799
85552;1;0.602545
85558;1;0.609152
85574;0;0.476394
85576;1;0.657639
85577;0;0.390586
85582;1;0.674617
85591;1;0.739619
85595;1;0.631705
85599;1;0.715908
85607;1;0.641953
85610;1;0.658375
85617;0;0.290042
85619;1;0.752414
85633;1;0.629925
85635;1;0.621425
85636;1;0.646096
85647;1;0.649294
85660;1;0.704346
85667;0;0.42909
85668;0;0.173774
85674;1;0.558573
85675;1;0.59792
85680;1;0.60309
85688;0;0.300557
85690;1;0.634159
85695;1;0.587309
85696;1;0.69323
85700;1;0.635047
85706;0;0.172313
85714;1;0.723909
85723;1;0.739619
85726;1;0.628801
85729;0;0.477559
85737;1;0.661753
85742;1;0.638468
85743;1;0.738561
85745;0;0.478636
85767;1;0.700372
85770;1;0.745477
85779;1;0.632197
85783;1;0.524901
85789;1;0.588935
85799;1;0.59792
85823;1;0.637958
85830;1;0.635566
85831;1;0.632986
85847;1;0.61115
85849;1;0.555286
85852;1;0.639295
85856;1;0.563024
85867;1;0.6271
85868;1;0.720968
85870;1;0.677102
85880;1;0.765358
85888;1;0.747871
85892;1;0.772921
85894;1;0.554509
85896;1;0.63225
85899;1;0.721438
85904;1;0.680647
85905;1;0.690927
85910;1;0.596578
85916;1;0.664085
85924;1;0.698302
85926;1;0.646124
85927;1;0.642629
85934;1;0.6872
85935;1;0.652183
85950;1;0.65889
85952;1;0.749251
85959;1;0.686917
85961;1;0.729897
85974;1;0.706317
85977;1;0.737283
85982;1;0.749623
85992;1;0.575304
85994;1;0.645044
86002;0;0.451131
86008;1;0.69223
86012;1;0.654778
86016;0;0.453597
86023;1;0.667305
86027;1;0.634436
86028;0;0.437905
86031;0;0.410058
86036;1;0.695166
86037;1;0.685505
86038;1;0.715312
86041;1;0.602967
86046;0;0.341863
86048;1;0.724015
86052;1;0.553379
86058;1;0.718322
86072;1;0.739619
86077;1;0.734141
86089;1;0.66536
86098;1;0.550731
86101;1;0.706263
86102;1;0.64187
86110;1;0.691033
86113;0;0.408192
86123;0;0.211395
86126;1;0.706263
86137;1;0.542091
86138;0;0.437383
86139;1;0.615853
86143;1;0.697301
86150;1;0.670449
86152;1;0.675083
86162;0;0.425511
86169;1;0.552812
86172;1;0.635586
86173;0;0.401372
86176;1;0.570443
86187;1;0.543772
86197;0;0.498912
86201;1;0.504941
86207;1;0.590947
86208;1;0.678715
86210;0;0.37541
86213;1;0.628267
86214;1;0.59326
86215;0;0.360384
86218;0;0.366165
86224;1;0.692262
86225;1;0.681661
86229;1;0.662302
86243;1;0.553607
86246;0;0.44833
86250;1;0.764806
86256;1;0.715618
86268;1;0.668869
86277;0;0.399179
86281;1;0.722083
86282;1;0.641958
86288;1;0.701273
86290;0;0.354496
86298;1;0.654009
86318;0;0.345924
86321;1;0.629018
86324;0;0.346328
86329;0;0.183135
86331;1;0.639248
86339;1;0.655388
86342;0;0.409427
86343;1;0.654694
86348;0;0.495042
86350;1;0.764806
86356;1;0.725808
86358;1;0.586604
86372;1;0.649076
86385;0;0.36134
86394;1;0.523106
86395;1;0.52846
86404;1;0.589771
86411;0;0.353345
86412;1;0.632986
86420;1;0.62455
86422;1;0.693677
86427;1;0.607575
86437;0;0.265799
86440;0;0.308512
86443;1;0.668821
86445;1;0.639088
86451;1;0.739619
86454;1;0.765358
86455;1;0.724015
86461;0;0.395332
86465;1;0.662313
86468;0;0.254016
86475;1;0.765358
86477;1;0.608486
86479;0;0.438915
86492;1;0.60821
86495;1;0.567721
86496;1;0.767782
86497;1;0.596943
86500;1;0.708651
86502;1;0.641953
86514;1;0.616771
86522;1;0.720622
86527;1;0.692306
86533;0;0.337128
86549;1;0.713851
86551;1;0.56598
86554;1;0.654215
86576;1;0.695615
86577;1;0.693027
86588;0;0.208041
86589;0;0.42594
86591;0;0.470311
86606;1;0.656543
86612;1;0.574381
86616;1;0.548551
86632;0;0.199785
86638;1;0.629379
86645;0;0.204149
86647;1;0.667894
86650;1;0.675083
86652;0;0.431452
86655;1;0.685505
86657;1;0.585999
86670;1;0.611943
86671;1;0.66586
86672;1;0.641257
86675;1;0.70458
86678;1;0.557849
86692;1;0.705646
86696;1;0.764806
86697;1;0.698665
86701;1;0.63181
86708;1;0.659323
86713;0;0.41638
86714;1;0.541811
86721;0;0.361405
86724;1;0.589072
86725;1;0.606955
86726;1;0.692377
86733;0;0.29084
86744;1;0.75173
86755;1;0.734884
86756;1;0.70277
86762;1;0.647938
86766;0;0.406864
86775;1;0.632394
86776;1;0.706861
86777;1;0.61522
86781;1;0.565384
86793;1;0.655805
86795;1;0.619914
86799;1;0.704945
86800;1;0.638468
86805;1;0.678722
86806;1;0.720622
86809;0;0.365929
86837;1;0.744273
86841;1;0.636782
86842;1;0.679208
86848;1;0.768395
